State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
West Bengal,Kolkata Uttar,SUBHASH VERMA,MALE,49,GENERAL,JSVP,Auto- Rickshaw,1301,0,1301,0.090091836890148908,0.1368553152142927,1444082
West Bengal,Kolkata Uttar,ANUJIT KUMAR NAN,MALE,53,GENERAL,IND,Stethoscope,5737,0,5737,0.3972766089460294,0.60348881121014386,1444082
West Bengal,Kolkata Uttar,DEBJIT ROY CHOWDHURY,MALE,52,GENERAL,IND,Iron,3713,0,3713,0.25711836308464481,0.39057938923187457,1444082
West Bengal,Kolkata Uttar,KALIPADA JANA,MALE,68,GENERAL,IND,Cauliflower,923,1,924,0.063985286154110366,0.097197779598775139,1444082
West Bengal,Kolkata Uttar,PANNA LAL SHAW,MALE,56,GENERAL,IND,Apple,599,0,599,0.041479638967870242,0.063010248895742763,1444082
West Bengal,Kolkata Uttar,SUMANTA BHOWMICK,MALE,58,GENERAL,IND,Balloon,1301,0,1301,0.090091836890148908,0.1368553152142927,1444082
West Bengal,Kolkata Uttar,UTPAL BISWAS,MALE,44,SC,IND,Tractor Chalata Kisan,509,0,509,0.035247305900911442,0.053542932701056874,1444082
West Bengal,Kolkata Uttar,NOTA,NA,NA,NA,NOTA,NA,6724,12,6736,0.4664555059892721,0.70857602097115724,1444082
West Bengal,Howrah,Prasun Banerjee,MALE,64,GENERAL,AITC,Flowers and Grass,576499,212,576711,35.296050920329883,47.166698835699123,1633925
West Bengal,Howrah,Rantidev Sengupta,MALE,60,GENERAL,BJP,Lotus,472456,560,473016,28.949676392735284,38.685933190917211,1633925
West Bengal,Howrah,SUVRA GHOSH,FEMALE,61,GENERAL,INC,Hand,32088,19,32107,1.9650228743669385,2.6258926906505886,1633925
West Bengal,Howrah,Sumitro Adhikary,MALE,44,GENERAL,CPIM,"Hammer, Sickle and Star",105421,126,105547,6.4597212234343688,8.6322327162331494,1633925
West Bengal,Howrah,GAUTAM KUMAR SHAW,MALE,40,GENERAL,PUJP,Violin,1378,1,1379,0.084397998684150127,0.11278244683113221,1633925
West Bengal,Howrah,CHANDRA SEKHAR JHA,MALE,34,GENERAL,SHS,Bow and Arrow,1840,0,1840,0.1126122680049574,0.15048564334248241,1633925
West Bengal,Howrah,Md. Shanawaz,MALE,61,GENERAL,SUCI(C),Battery torch,1119,1,1120,0.068546597916061019,0.091599956817163222,1633925
West Bengal,Howrah,Sudarsan Manna,MALE,73,GENERAL,STPI,COCONUT FARM,730,0,730,0.044677693284575486,0.059703543282615304,1633925
West Bengal,Howrah,ASHRAF ALI,MALE,52,GENERAL,IND,Hat,974,1,975,0.059672261578713831,0.079741033836369768,1633925
West Bengal,Howrah,IMTIAZ AHMED MOLLAH,MALE,52,GENERAL,IND,Bricks,1323,0,1323,0.080970668788347078,0.10820244899027405,1633925
West Bengal,Howrah,Kanai Sit,MALE,29,GENERAL,IND,Basket containing Fruits,1003,0,1003,0.061385926526615356,0.08203103275679885,1633925
West Bengal,Howrah,KASHI NATH MALICK,MALE,35,SC,IND,Cauliflower,1014,0,1014,0.062059152041862388,0.082930675189824554,1633925
West Bengal,Howrah,Debasish Mandal,MALE,43,SC,IND,Binoculars,1346,1,1347,0.082439524457976948,0.11016530520778468,1633925
West Bengal,Howrah,PANKAJ GAR,MALE,44,GENERAL,IND,BOX,1179,0,1179,0.072157534770567813,0.096425311685210208,1633925
West Bengal,Howrah,SISIR SAMANTA,MALE,59,GENERAL,IND,School Bag,3555,0,3555,0.21757424606392581,0.29074807721876361,1633925
West Bengal,Howrah,SEKHAR MONDAL,MALE,46,GENERAL,IND,Bat,6446,1,6447,0.39457135425432621,0.52727225142879575,1633925
West Bengal,Howrah,SHAILENDRA KUMAR JAISWAL,MALE,49,GENERAL,IND,HOCKEY & BALL,3949,0,3949,0.24168795997368298,0.32297163345622992,1633925
West Bengal,Howrah,SHYAM PRASAD RAM,MALE,45,SC,IND,Bottle,2028,0,2028,0.12411830408372478,0.16586135037964911,1633925
West Bengal,Howrah,Samir Mondal,MALE,45,GENERAL,IND,Almirah,686,0,686,0.041984791223587378,0.056104973550512464,1633925
West Bengal,Howrah,NOTA,NA,NA,NA,NOTA,NA,6325,12,6337,0.38783909910185593,0.5182758270985387,1633925
West Bengal,Uluberia,JOY BANERJEE,MALE,56,GENERAL,BJP,Lotus,479016,570,479586,29.6959482051879,36.578345231557755,1614988
West Bengal,Uluberia,MAKSUDA KHATUN,FEMALE,58,GENERAL,CPIM,"Hammer, Sickle and Star",81149,165,81314,5.0349600120867768,6.2018732076392702,1614988
West Bengal,Uluberia,SAJDA AHMED,FEMALE,57,GENERAL,AITC,Flowers and Grass,694617,328,694945,43.03096988955955,53.003920312404659,1614988
West Bengal,Uluberia,Shoma Ranisree Roy,FEMALE,40,GENERAL,INC,Hand,27555,13,27568,1.7070095876873386,2.1026298126792362,1614988
West Bengal,Uluberia,ALIMUDDIN NAZIR,MALE,26,GENERAL,RaJSP,Tractor Chalata Kisan,2519,0,2519,0.15597639115584758,0.19212581609616206,1614988
West Bengal,Uluberia,MINATI SARKAR,FEMALE,61,GENERAL,SUCI(C),Battery torch,1696,1,1697,0.10507818014746859,0.129431325889316,1614988
West Bengal,Uluberia,SIMAL SAREN,MALE,33,ST,IUC,SHIP,2338,1,2339,0.14483079750437775,0.17839709561291109,1614988
West Bengal,Uluberia,Amal Barman,MALE,42,SC,IND,Almirah,1885,0,1885,0.11671913351678155,0.14377021172737814,1614988
West Bengal,Uluberia,DURGADAS HAJRA,MALE,62,GENERAL,IND,Cauliflower,6770,0,6770,0.41919816122472736,0.51635243150893895,1614988
West Bengal,Uluberia,SUSANTA KUMAR DALUI,MALE,54,SC,IND,Football,3077,0,3077,0.19052773147540417,0.23468484959424002,1614988
West Bengal,Uluberia,NOTA,NA,NA,NA,NOTA,NA,9395,4,9399,0.58198574850091767,0.71686802123375437,1614988
West Bengal,Srerampur,KALYAN BANERJEE,MALE,62,GENERAL,AITC,Flowers and Grass,637231,476,637707,35.716438006308699,45.477119419451043,1785472
West Bengal,Srerampur,TIRTHANKAR RAY,MALE,44,GENERAL,CPIM,"Hammer, Sickle and Star",152050,231,152281,8.5288932002294064,10.859691397951449,1785472
West Bengal,Srerampur,DEBJIT SARKAR,MALE,42,GENERAL,BJP,Lotus,538273,898,539171,30.19767322030253,38.45017218645058,1785472
West Bengal,Srerampur,DEBABRATA BISWAS,MALE,60,GENERAL,INC,Hand,32474,35,32509,1.8207510395010396,2.3183306364943994,1785472
West Bengal,Srerampur,LACHMAN RAJAK,MALE,61,SC,BSP,Elephant,2589,4,2593,0.14522770449494588,0.18491591068411756,1785472
West Bengal,Srerampur,KASHINATH MURMU,MALE,58,ST,IUC,SHIP,1662,2,1664,0.093196644920782848,0.11866566732679198,1785472
West Bengal,Srerampur,PRADYUT CHOWDHURI,MALE,65,GENERAL,SUCI(C),Battery torch,1886,0,1886,0.10563033192343538,0.13449726477063081,1785472
West Bengal,Srerampur,PRABHASH CHANDRA KAR,MALE,61,GENERAL,RaJSP,Tractor Chalata Kisan,1772,0,1772,0.099245465624775972,0.12636752554271358,1785472
West Bengal,Srerampur,AVASH MUNSHI,MALE,54,GENERAL,IND,Spanner,2270,2,2272,0.12724926518029966,0.16202427654235058,1785472
West Bengal,Srerampur,MANGAL SARKAR,MALE,39,GENERAL,IND,Table,5092,0,5092,0.28519069467345326,0.36312835218030332,1785472
West Bengal,Srerampur,SWAPAN MANNA,MALE,41,GENERAL,IND,Black Board,4257,0,4257,0.23842434941572874,0.30358157801090951,1785472
West Bengal,Srerampur,NOTA,NA,NA,NA,NOTA,NA,20486,15,20501,1.1482117893755825,1.4619981044871169,1785472
West Bengal,Hooghly,PRATUL CHANDRA SAHA,MALE,57,SC,INC,Hand,25329,45,25374,1.4363175385953024,1.7395727783666086,1766601
West Bengal,Hooghly,PRADIP SAHA,MALE,54,SC,CPIM,"Hammer, Sickle and Star",121329,259,121588,6.8825954474156879,8.335744264839569,1766601
West Bengal,Hooghly,VIJAY KUMAR MAHATO,MALE,49,SC,BSP,Elephant,5125,13,5138,0.29084099918430933,0.35224737665514444,1766601
West Bengal,Hooghly,DR. RATNA DE (NAG),FEMALE,70,GENERAL,AITC,Flowers and Grass,597482,604,598086,33.855182919063218,41.003157748962387,1766601
West Bengal,Hooghly,LOCKET CHATTERJEE,FEMALE,45,GENERAL,BJP,Lotus,670031,1417,671448,38.007903312632564,46.032657952577551,1766601
West Bengal,Hooghly,BHASKAR GHOSH,MALE,39,GENERAL,SUCI(C),Battery torch,8079,3,8082,0.45748870288197502,0.55408005023878504,1766601
West Bengal,Hooghly,SAJAL ADHIKARI,MALE,55,GENERAL,CPI(ML)(L),Flag with Three Stars,8010,2,8012,0.45352629144894635,0.54928103965765229,1766601
West Bengal,Hooghly,DULAL CH. HEMBRAM,MALE,61,ST,IND,SHIP,3078,2,3080,0.17434610305326442,0.21115646556984138,1766601
West Bengal,Hooghly,NOOR HOSSAIN MONDAL,MALE,34,GENERAL,IND,HOCKEY & BALL,3507,2,3509,0.19863002454996911,0.24056754470278358,1766601
West Bengal,Hooghly,NOTA,NA,NA,NA,NOTA,NA,13498,27,13525,0.76559449473876673,0.92723740156886514,1766601
West Bengal,Arambagh,APARUPA PODDAR (AFRIN ALI),FEMALE,33,SC,AITC,Flowers and Grass,649613,316,649929,36.828890150652285,44.138931938481264,1764726
West Bengal,Arambagh,JYOTI KUMARI DAS,FEMALE,41,SC,INC,Hand,25094,34,25128,1.4239037674970505,1.7065296082343719,1764726
West Bengal,Arambagh,TAPAN KUMAR RAY,MALE,55,SC,BJP,Lotus,647755,1032,648787,36.764177555042536,44.061374758737408,1764726
West Bengal,Arambagh,SAKTI MOHAN MALIK,MALE,59,SC,CPIM,"Hammer, Sickle and Star",100373,147,100520,5.696068398153594,6.8266617406765002,1764726
West Bengal,Arambagh,SAMIR MITRA,MALE,56,SC,BSP,Elephant,4710,4,4714,0.26712362145738205,0.3201440852123858,1764726
West Bengal,Arambagh,JHANTU LAL PAKRE,MALE,49,SC,BNARP,Ganna Kisan,2616,2,2618,0.1483516421246131,0.17779745759143531,1764726
West Bengal,Arambagh,PROSANTA MALIK,MALE,44,SC,SUCI(C),Battery torch,3473,0,3473,0.1968010898009096,0.23586347219826387,1764726
West Bengal,Arambagh,BINAY KUMAR MALIK,MALE,42,SC,RaJSP,Tractor Chalata Kisan,8668,1,8669,0.49123773322317454,0.58874184868607815,1764726
West Bengal,Arambagh,CHITTARANJAN MALLICK,MALE,60,SC,IND,Cauliflower,7646,2,7648,0.43338172611498893,0.51940219849476588,1764726
West Bengal,Arambagh,NOTA,NA,NA,NA,NOTA,NA,20484,11,20495,1.161370093714265,1.3918865138794752,1764726
West Bengal,Tamluk,Adhikari Dibyendu,MALE,42,GENERAL,AITC,Flowers and Grass,723641,792,724433,42.748338000974833,50.06655424551122,1694646
West Bengal,Tamluk,Makhan Mahapatra,MALE,43,GENERAL,BSP,Elephant,4480,16,4496,0.26530614653443846,0.31072470178445549,1694646
West Bengal,Tamluk,Lakshman Chandra Seth,MALE,73,SC,INC,Hand,15954,47,16001,0.94420899704127004,1.1058509682502384,1694646
West Bengal,Tamluk,Sidharthashankar Naskar,MALE,50,SC,BJP,Lotus,532844,1424,534268,31.526820350680911,36.923991319612426,1694646
West Bengal,Tamluk,Sk Ibrahim Ali,MALE,31,GENERAL,CPIM,"Hammer, Sickle and Star",135862,267,136129,8.0328871044454111,9.4080611497366853,1694646
West Bengal,Tamluk,Motyar Rahaman,MALE,49,GENERAL,BHAPRAP,Ludo,1339,2,1341,0.079131570841343854,0.092678341880105611,1694646
West Bengal,Tamluk,Madhusudan Bera,MALE,59,GENERAL,SUCI(C),Battery torch,5998,10,6008,0.3545283203689738,0.41522108726001078,1694646
West Bengal,Tamluk,Sankar Mondal,MALE,36,GENERAL,RAJADP,Tractor Chalata Kisan,1225,1,1226,0.072345492804987005,0.084730534783750533,1694646
West Bengal,Tamluk,Satadal Metya,MALE,31,GENERAL,SHS,Bow & Arrow,3194,3,3197,0.18865296941072057,0.22094903727867082,1694646
West Bengal,Tamluk,Adak Sukomal,MALE,33,GENERAL,IND,Pineapple,2486,0,2486,0.14669730433376646,0.17181085601337998,1694646
West Bengal,Tamluk,Dhananjoy Dalai,MALE,44,SC,IND,Boat with Man and Sail,1631,0,1631,0.096244289367808974,0.11272063803613143,1694646
West Bengal,Tamluk,Marphat Ali Khan,MALE,52,GENERAL,IND,Grapes,4749,1,4750,0.28029452758865275,0.3282789887624919,1694646
West Bengal,Tamluk,NOTA,NA,NA,NA,NOTA,NA,10513,20,10533,0.62154573875605879,0.72795001866006881,1694646
West Bengal,Kanthi,Adhikari Sisir,MALE,77,GENERAL,AITC,Flowers and Grass,711233,639,711872,42.88005821171258,49.95712178395835,1660147
West Bengal,Kanthi,Dipak Kumar Das,MALE,65,GENERAL,INC,Hand,16789,62,16851,1.0150305966881246,1.1825545311256549,1660147
West Bengal,Kanthi,Dr. Debasis Samanta,MALE,46,GENERAL,BJP,Lotus,598616,1588,600204,36.153665910307943,42.120583929721832,1660147
West Bengal,Kanthi,Paritosh Pattanayak,MALE,38,GENERAL,CPIM,"Hammer, Sickle and Star",76002,183,76185,4.589051451467852,5.3464433537361593,1660147
West Bengal,Kanthi,Barman Khokan,MALE,39,SC,BSP,Elephant,3000,4,3004,0.18094783172815421,0.21081204744534254,1660147
West Bengal,Kanthi,Kenaram Misra,MALE,62,GENERAL,SHS,Bow & Arrow,4143,4,4147,0.24979715651686266,0.29102448760180949,1660147
West Bengal,Kanthi,Manas Pradhan,MALE,49,GENERAL,SUCI(C),Battery Torch,3288,9,3297,0.19859687124092024,0.2313739415536932,1660147
West Bengal,Kanthi,NOTA,NA,NA,NA,NOTA,NA,8679,8,8687,0.52326691552013171,0.60962858061174796,1660147
West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),MALE,36,GENERAL,AITC,Flowers and Grass,717407,552,717959,39.886566792703562,48.20658574480742,1800002
West Bengal,Ghatal,KHANDAKAR MD. SAIFULLAH (SAIFUL),MALE,33,GENERAL,INC,Hand,32793,46,32839,1.8243868617923757,2.2049393757494942,1800002
West Bengal,Ghatal,TAPAN GANGULI,MALE,63,GENERAL,CPI,Ears of Corn And Sickle,96943,117,97060,5.3922162308708543,6.5169894275174611,1800002
West Bengal,Ghatal,BHARATI GHOSH,FEMALE,56,GENERAL,BJP,Lotus,608523,1463,609986,33.888073457696159,40.956854656229815,1800002
West Bengal,Ghatal,SURAJIT SENAPATI,MALE,30,SC,BSP,Elephant,7646,4,7650,0.42499952777830241,0.51365103153213043,1800002
West Bengal,Ghatal,UJJWAL KUMAR GHATAK,MALE,45,GENERAL,SHS,Bow & Arrow,4209,4,4213,0.23405529549411613,0.28287735893396931,1800002
West Bengal,Ghatal,DINESH MAIKAP,MALE,46,GENERAL,SUCI(C),Battery torch,5283,18,5301,0.29449967277814137,0.35592995008520567,1800002
West Bengal,Ghatal,NOTA,NA,NA,NA,NOTA,NA,13796,14,13810,0.76722136975403366,0.92725761378545357,1800002
West Bengal,Jhargram,Ashok Kumar Murmu,MALE,60,ST,BSP,Elephant,11311,13,11324,0.68970221723061775,0.8047008629002631,1641868
West Bengal,Jhargram,Kunar Hembram,MALE,56,ST,BJP,Lotus,623373,3210,626583,38.162812114006726,44.525952029197761,1641868
West Bengal,Jhargram,Deblina Hembram,FEMALE,48,ST,CPIM,"Hammer, Sickle and Star",75379,301,75680,4.6093839456034225,5.3779372398703558,1641868
West Bengal,Jhargram,Birbaha Saren,FEMALE,48,ST,AITC,Flowers and Grass,613566,1250,614816,37.446128434198123,43.689770904705767,1641868
West Bengal,Jhargram,Jageswar Hembram,MALE,54,ST,INC,Hand,20712,42,20754,1.2640480233490146,1.4748111717266037,1641868
West Bengal,Jhargram,Birbaha Hansda,FEMALE,37,ST,JKP(N),Basket containing Fruits,11165,39,11204,0.68239346890249397,0.79617347827044738,1641868
West Bengal,Jhargram,Maheswar Hembram,MALE,29,ST,AKBJHP,Football,8481,3,8484,0.51672850679835403,0.60288609332796117,1641868
West Bengal,Jhargram,SUSHIL MANDI,MALE,38,ST,SUCI(C),Battery torch,6446,3,6449,0.39278431640058759,0.4582758623140053,1641868
West Bengal,Jhargram,NARENDRA NATH HEMBRAM,MALE,53,ST,IND,BUCKET,13209,19,13228,0.80566769070351574,0.94000203236000346,1641868
West Bengal,Jhargram,NOTA,NA,NA,NA,NOTA,NA,17664,28,17692,1.0775531285097217,1.2572207405891429,1641868
West Bengal,Medinipur,Dilip Ghosh,MALE,54,GENERAL,BJP,Lotus,683285,2148,685433,40.940046683980036,48.601204973903108,1674236
West Bengal,Medinipur,Biplab Bhatta,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,62232,87,62319,3.7222350970830878,4.4187812561821032,1674236
West Bengal,Medinipur,Manas Ranjan Bhunia,MALE,67,GENERAL,AITC,Flowers and Grass,595972,509,596481,35.627056161735858,42.2939883898772,1674236
West Bengal,Medinipur,Ramkrishna Sarkar,MALE,72,GENERAL,BSP,Elephant,7558,10,7568,0.4520270738414417,0.53661542301362597,1674236
West Bengal,Medinipur,Sambhunath Chattapadhyay,MALE,64,GENERAL,INC,Hand,20769,38,20807,1.2427758093841013,1.4753378840703641,1674236
West Bengal,Medinipur,Ashoke Sarkar,MALE,65,GENERAL,SHS,Bow & Arrow,3087,6,3093,0.18474098036358075,0.21931177370258259,1674236
West Bengal,Medinipur,Tushar Jana,MALE,62,GENERAL,SUCI(C),Battery torch,6598,5,6603,0.39438884362778009,0.46819128411191491,1674236
West Bengal,Medinipur,Rabindra Nath Bera,MALE,75,GENERAL,AMB,COMPUTER,8569,1,8570,0.51187526728609345,0.6076630781219311,1674236
West Bengal,Medinipur,Tapas Kumar Kar,MALE,45,GENERAL,IND,Boat with Man and Sail,4178,5,4183,0.24984530257383067,0.29659914303197643,1674236
West Bengal,Medinipur,NOTA,NA,NA,NA,NOTA,NA,14729,29,14758,0.88147668548520031,1.0464284372139394,1674236
West Bengal,Purulia,ANANDI TUDU,FEMALE,51,ST,BSP,Elephant,11180,22,11202,0.68060689574720945,0.82619088534886687,1645884
West Bengal,Purulia,JYOTIRMAY SINGH MAHATO,MALE,34,GENERAL,BJP,Lotus,666016,2091,668107,40.592593402694241,49.275478828581988,1645884
West Bengal,Purulia,NEPAL MAHATA,MALE,58,GENERAL,INC,Hand,84366,111,84477,5.132621740049724,6.2305059294426197,1645884
West Bengal,Purulia,BIR SINGH MAHATO,MALE,73,GENERAL,AIFB,Lion,68293,141,68434,4.1578871901057424,5.0472725448995144,1645884
West Bengal,Purulia,Dr. MRIGANKA MAHATO,MALE,56,GENERAL,AITC,Flowers and Grass,462785,590,463375,28.153563677634637,34.175700901493592,1645884
West Bengal,Purulia,UTTAM TANTUBAY,MALE,48,GENERAL,BHMP,Slate,6031,0,6031,0.36642922587497051,0.4448096080645435,1645884
West Bengal,Purulia,JAWAHARLAL MAHATO,MALE,66,GENERAL,MPOI,Whistle,2450,2,2452,0.14897769223104423,0.18084449659662752,1645884
West Bengal,Purulia,DIPENDU MAHATO,MALE,46,GENERAL,JMM,Throwing a Javelin,1796,2,1798,0.10924220661966456,0.13260946365446016,1645884
West Bengal,Purulia,RANGALAL KUMAR,MALE,48,GENERAL,SUCI(C),Battery torch,4363,6,4369,0.26545005601852861,0.32223067113811815,1645884
West Bengal,Purulia,RAJIB MAHATO,MALE,41,GENERAL,SHS,Bricks,1661,0,1661,0.10091841223318289,0.1225051830534251,1645884
West Bengal,Purulia,LAXMIKANTA MAHATA,MALE,64,GENERAL,AMB,Boat with Man and Sail,3499,4,3503,0.21283395427624305,0.25835981711989653,1645884
West Bengal,Purulia,SEKH FATIK,MALE,30,GENERAL,BNARP,Ganna Kisan,7777,0,7777,0.47251203608516762,0.5735838703229903,1645884
West Bengal,Purulia,UMA CHARAN MAHATO,MALE,77,GENERAL,IND,Pot,3875,1,3876,0.23549654775184642,0.28587001174899196,1645884
West Bengal,Purulia,BARJURAM SINGH SARDAR,MALE,66,ST,IND,Football,6512,4,6516,0.39589667315558086,0.48058023646966763,1645884
West Bengal,Purulia,MRITYUNJOY MAHATO,MALE,57,GENERAL,IND,Batsman,10334,2,10336,0.62799079400492375,0.76232003133064519,1645884
West Bengal,Purulia,NOTA,NA,NA,NA,NOTA,NA,11304,18,11322,0.68789781053828825,0.83504135010889746,1645884
West Bengal,Bankura,AMIYA PATRA,MALE,67,GENERAL,CPIM,"Hammer, Sickle and Star",100014,268,100282,6.0817293405445794,7.3057491194008648,1648906
West Bengal,Bankura,MAHADEB BAURI,MALE,39,SC,BSP,Elephant,6689,18,6707,0.40675453907014708,0.48861868873598052,1648906
West Bengal,Bankura,SUBRATA MUKHERJEE,MALE,72,GENERAL,AITC,Flowers and Grass,500122,864,500986,30.382932683852204,36.497856328475315,1648906
West Bengal,Bankura,DR. SUBHAS SARKAR,MALE,65,GENERAL,BJP,Lotus,672202,3117,675319,40.955579032400877,49.198372485238359,1648906
West Bengal,Bankura,ANIMESH MAL,MALE,27,SC,BNARP,Ganna Kisan,9119,4,9123,0.55327592961636374,0.66462923771259141,1648906
West Bengal,Bankura,ANANDA KUMAR SAREN,MALE,43,ST,RaJSP,SHIP,3220,8,3228,0.19576616253443191,0.23516641229159763,1648906
West Bengal,Bankura,GOUR CHANDRA (AKHAN) HEMBRAM,MALE,47,ST,JKPP,Pot,2212,8,2220,0.13463472144561303,0.16173154748678648,1648906
West Bengal,Bankura,DR. TANMAY MANDAL,MALE,54,GENERAL,SUCI(C),Battery torch,5662,17,5679,0.3444101725628993,0.41372678296281995,1648906
West Bengal,Bankura,PRABIR BANERJEE,MALE,49,GENERAL,JHAP,Basket containing Fruits,4158,6,4164,0.25253107211690662,0.30335592961035085,1648906
West Bengal,Bankura,SUKCHAND SAREN,MALE,58,ST,CPIM,Saw,2885,4,2889,0.17520707669206129,0.2104695678780748,1648906
West Bengal,Bankura,SUBHASH SARKAR,MALE,50,SC,SHS,Bow and Arrow,9057,15,9072,0.55018296979936998,0.66091378324330041,1648906
West Bengal,Bankura,ABDUL RAHIM MALLIK,MALE,52,GENERAL,IND,Telephone,5818,1,5819,0.35290065049190189,0.42392606974126595,1648906
West Bengal,Bankura,BIBHUTI SARDAR,MALE,64,ST,IND,Pan,12369,3,12372,0.75031566384014614,0.9013255430209558,1648906
West Bengal,Bankura,MILAN MANDI,MALE,40,ST,IND,Cot,14937,5,14942,0.90617658010826574,1.0885553074538574,1648906
West Bengal,Bankura,SHYAMAL KUMAR PALIT,MALE,42,GENERAL,IND,Computer Mouse,5034,0,5034,0.30529332781856577,0.36673721173355095,1648906
West Bengal,Bankura,NOTA,NA,NA,NA,NOTA,NA,13987,32,14019,0.85020007204776993,1.0213128667645313,1648906
West Bengal,Bishnupur,KHAN NARAYAN CHANDRA,MALE,67,SC,INC,Hand,17860,72,17932,1.1020164097937621,1.2617586235769858,1627199
West Bengal,Bishnupur,KHAN SUNIL,MALE,72,SC,CPIM,"Hammer, Sickle and Star",102498,117,102615,6.30623543893525,7.2203525071577292,1627199
West Bengal,Bishnupur,KHAN SAUMITRA,MALE,38,SC,BJP,Lotus,654904,2115,657019,40.377298658615203,46.230168921700184,1627199
West Bengal,Bishnupur,SHYAMAL SANTRA,MALE,39,SC,AITC,Flowers and Grass,578560,412,578972,35.580896989243477,40.738507350525019,1627199
West Bengal,Bishnupur,AJIT KUMAR BAURI,MALE,38,SC,SUCI(C),Battery torch,11210,15,11225,0.68983572384201319,0.78983050131896415,1627199
West Bengal,Bishnupur,JITENDRA NATH ROY,MALE,62,SC,CPIM,Saw,6434,4,6438,0.39564921069887582,0.4530003356339859,1627199
West Bengal,Bishnupur,BASUDEB SIKARI,MALE,42,SC,BMUP,Cot,13542,3,13545,0.83241201598575221,0.9530738655113915,1627199
West Bengal,Bishnupur,TARANI ROY,MALE,66,SC,IND,BUCKET,11059,11,11070,0.68031015259965122,0.77892415586645281,1627199
West Bengal,Bishnupur,SANJIT KHAN,MALE,39,SC,IND,Cauliflower,7390,6,7396,0.45452338650650598,0.52040858688241065,1627199
West Bengal,Bishnupur,NOTA,NA,NA,NA,NOTA,NA,14414,22,14436,0.88716868680474847,1.0157677609835694,1627199
West Bengal,Bardhaman Purba,ISWAR CHANDRA DAS,MALE,58,SC,CPIM,"Hammer, Sickle and Star",175768,152,175920,10.359881019192752,12.220035662609762,1698089
West Bengal,Bardhaman Purba,PARESH CHANDRA DAS,MALE,61,SC,BJP,Lotus,550671,852,551523,32.47903967342112,38.31077039989497,1698089
West Bengal,Bardhaman Purba,MUKUL BISWAS,MALE,45,SC,BSP,Elephant,8852,10,8862,0.52188077303368674,0.61558638041182179,1698089
West Bengal,Bardhaman Purba,SIDDHARTHA MAJUMDAR,MALE,37,SC,INC,Hand,38426,46,38472,2.2656056308002701,2.6724034334465818,1698089
West Bengal,Bardhaman Purba,SUNIL KUMAR MONDAL,MALE,61,SC,AITC,Flowers and Grass,640490,344,640834,37.73854020607871,44.514633548276848,1698089
West Bengal,Bardhaman Purba,NIRMAL MAJHI,MALE,37,SC,SUCI(C),Battery Torch,6416,3,6419,0.37801316656547446,0.44588681740729907,1698089
West Bengal,Bardhaman Purba,BIPLAB MISTRI,MALE,49,SC,BNARP,Ganna Kisan,6494,2,6496,0.38254767565186509,0.45123551423552188,1698089
West Bengal,Bardhaman Purba,NOTA,NA,NA,NA,NOTA,NA,10747,13,10760,0.63365347752679635,0.74742828404775485,1698089
West Bengal,Bardhaman Durgapur,S.S AHLUWALIA,MALE,67,GENERAL,BJP,Lotus,597450,926,598376,34.516820125774558,41.751367056264037,1733578
West Bengal,Bardhaman Durgapur,ABHAS RAY CHAUDHURI,MALE,50,GENERAL,CPIM,"Hammer, Sickle and Star",161103,226,161329,9.3061287118318283,11.256645145894923,1733578
West Bengal,Bardhaman Durgapur,DR. MAMTAZ SANGHAMITA,FEMALE,73,GENERAL,AITC,Flowers and Grass,595611,326,595937,34.376128446484671,41.581187128843439,1733578
West Bengal,Bardhaman Durgapur,RANAJIT MUKHERJEE,MALE,39,GENERAL,INC,Hand,38481,35,38516,2.2217633126401006,2.6874334089921148,1733578
West Bengal,Bardhaman Durgapur,RAMKRISHNA MALIK (DEV),MALE,32,SC,BSP,Elephant,13762,4,13766,0.79408022021506963,0.96051532631076575,1733578
West Bengal,Bardhaman Durgapur,SUCHETA KUNDU(BANERJEE),FEMALE,50,GENERAL,SUCI(C),Battery Torch,6542,1,6543,0.37742749388836266,0.45653434403976023,1733578
West Bengal,Bardhaman Durgapur,NOTA,NA,NA,NA,NOTA,NA,18526,14,18540,1.0694644255983867,1.2936186364813016,1733578
West Bengal,Asansol,GOURANGA CHATTERJEE,MALE,59,GENERAL,CPIM,"Hammer, Sickle and Star",87553,55,87608,5.4217400587301539,7.075712090043945,1615865
West Bengal,Asansol,BABUL SUPRIYO,MALE,48,GENERAL,BJP,Lotus,632727,651,633378,39.197457708410042,51.155149896902721,1615865
West Bengal,Asansol,BISWARUP MONDAL,MALE,37,GENERAL,INC,Hand,21019,19,21038,1.3019652013008511,1.6991465499765375,1615865
West Bengal,Asansol,MOON MOON SEN,FEMALE,65,GENERAL,AITC,Flowers and Grass,435584,157,435741,26.96642355642334,35.192880351427249,1615865
West Bengal,Asansol,SANDIP SARKAR,MALE,53,SC,BSP,Elephant,7859,1,7860,0.48642677451396005,0.63481756263977496,1615865
